GENERATION_PROJECT,PERIOD,gen_tech,gen_load_zone,gen_energy_source,GenCapacity,SuspendGen_total,GenStorageCapacity,GenCapitalRecovery,GenFixedOMCosts
NYUP_solar_photovoltaic_1,2050,Solar Photovoltaic,NYUP,Solar,1346.5,0,.,0,3.04619e+07
PJMC_batteries_1,2030,Batteries,PJMC,Electricity,71.3,0,122.6,0,444556
PJMC_batteries_1,2040,Batteries,PJMC,Electricity,0,0,0,0,0
PJMC_batteries_1,2050,Batteries,PJMC,Electricity,0,0,0,0,0
PJMC_biomass_1,2030,Biomass,PJMC,Waste_biomass,16.5,0,.,0,2.48902e+06
PJMC_biomass_1,2040,Biomass,PJMC,Waste_biomass,0,0,.,0,0
PJMC_biomass_1,2050,Biomass,PJMC,Waste_biomass,0,0,.,0,0
PJMC_biomass_2,2030,Biomass,PJMC,Waste_biomass,32.1,0,.,0,4.84228e+06
PJMC_biomass_2,2040,Biomass,PJMC,Waste_biomass,22.9,0,.,0,3.45446e+06
PJMC_biomass_2,2050,Biomass,PJMC,Waste_biomass,15.8,0,.,0,2.38343e+06
PJMC_conventional_hydroelectric_1,2030,Conventional Hydroelectric,PJMC,Water,10.4,0,.,0,489299
PJMC_conventional_hydroelectric_1,2040,Conventional Hydroelectric,PJMC,Water,10.4,0,.,0,489299
PJMC_conventional_hydroelectric_1,2050,Conventional Hydroelectric,PJMC,Water,10.4,0,.,0,489299
PJMC_conventional_steam_coal_1,2030,Conventional Steam Coal,PJMC,Coal,1538,0,.,0,8.93286e+07
PJMC_conventional_steam_coal_1,2040,Conventional Steam Coal,PJMC,Coal,769,0,.,0,4.46643e+07
PJMC_conventional_steam_coal_1,2050,Conventional Steam Coal,PJMC,Coal,0,0,.,0,0
PJMC_conventional_steam_coal_2,2030,Conventional Steam Coal,PJMC,Coal,42.4,0,.,0,3.19348e+06
PJMC_conventional_steam_coal_2,2040,Conventional Steam Coal,PJMC,Coal,42.4,0,.,0,3.19348e+06
PJMC_conventional_steam_coal_2,2050,Conventional Steam Coal,PJMC,Coal,42.4,0,.,0,3.19348e+06
PJMC_natural_gas_fired_combined_cycle_1,2030,Natural Gas Fired Combined Cycle,PJMC,Naturalgas,4843.4,0,.,0,5.66587e+07
PJMC_natural_gas_fired_combined_cycle_1,2040,Natural Gas Fired Combined Cycle,PJMC,Naturalgas,4843.4,0,.,0,5.66587e+07
PJMC_natural_gas_fired_combined_cycle_1,2050,Natural Gas Fired Combined Cycle,PJMC,Naturalgas,4839.2,0,.,0,5.66096e+07
PJMC_natural_gas_fired_combined_cycle_2,2030,Natural Gas Fired Combined Cycle,PJMC,Naturalgas,195,0,.,0,3.21594e+06
PJMC_natural_gas_fired_combined_cycle_2,2040,Natural Gas Fired Combined Cycle,PJMC,Naturalgas,195,0,.,0,3.21594e+06
PJMC_natural_gas_fired_combined_cycle_2,2050,Natural Gas Fired Combined Cycle,PJMC,Naturalgas,195,0,.,0,3.21594e+06
PJMC_natural_gas_fired_combustion_turbine_1,2030,Natural Gas Fired Combustion Turbine,PJMC,Naturalgas,102.8,0,.,0,1.43355e+06
PJMC_natural_gas_fired_combustion_turbine_1,2040,Natural Gas Fired Combustion Turbine,PJMC,Naturalgas,99,0,.,0,1.38056e+06
PJMC_natural_gas_fired_combustion_turbine_1,2050,Natural Gas Fired Combustion Turbine,PJMC,Naturalgas,61.7,0,.,0,860406
PJMC_natural_gas_fired_combustion_turbine_2,2030,Natural Gas Fired Combustion Turbine,PJMC,Naturalgas,8562.2,0,.,0,8.34224e+07
PJMC_natural_gas_fired_combustion_turbine_2,2040,Natural Gas Fired Combustion Turbine,PJMC,Naturalgas,8562.2,0,.,0,8.34224e+07
PJMC_natural_gas_fired_combustion_turbine_2,2050,Natural Gas Fired Combustion Turbine,PJMC,Naturalgas,7521.2,0,.,0,7.32799e+07
PJMC_natural_gas_internal_combustion_engine_1,2030,Natural Gas Internal Combustion Engine,PJMC,Naturalgas,111.4,0,.,0,2.3394e+06
PJMC_natural_gas_internal_combustion_engine_1,2040,Natural Gas Internal Combustion Engine,PJMC,Naturalgas,111.4,0,.,0,2.3394e+06
PJMC_natural_gas_internal_combustion_engine_1,2050,Natural Gas Internal Combustion Engine,PJMC,Naturalgas,104.6,0,.,0,2.1966e+06
PJMC_natural_gas_steam_turbine_1,2030,Natural Gas Steam Turbine,PJMC,Naturalgas,1.8,0,.,0,92345.4
PJMC_natural_gas_steam_turbine_1,2040,Natural Gas Steam Turbine,PJMC,Naturalgas,1.8,0,.,0,92345.4
PJMC_natural_gas_steam_turbine_1,2050,Natural Gas Steam Turbine,PJMC,Naturalgas,1.8,0,.,0,92345.4
PJMC_nuclear_1,2030,Nuclear,PJMC,Uranium,10667,0,.,0,2.06166e+09
PJMC_nuclear_1,2040,Nuclear,PJMC,Uranium,10667,0,.,0,2.06166e+09
PJMC_nuclear_1,2050,Nuclear,PJMC,Uranium,10667,0,.,0,2.06166e+09
PJMC_onshore_wind_turbine_1,2030,Onshore Wind Turbine,PJMC,Wind,4456.1,0,.,0,1.91612e+08
PJMC_onshore_wind_turbine_1,2040,Onshore Wind Turbine,PJMC,Wind,3038.5,0,.,0,1.30656e+08
PJMC_onshore_wind_turbine_1,2050,Onshore Wind Turbine,PJMC,Wind,940.1,0,.,0,4.04243e+07
PJMC_petroleum_liquids_1,2030,Petroleum Liquids,PJMC,Distillate,55.3,0,.,0,1.1613e+06
PJMC_petroleum_liquids_1,2040,Petroleum Liquids,PJMC,Distillate,53.5,0,.,0,1.1235e+06
PJMC_petroleum_liquids_1,2050,Petroleum Liquids,PJMC,Distillate,40.1,0,.,0,842100
PJMC_small_hydroelectric_1,2030,Small Hydroelectric,PJMC,Water,22,0,.,0,1.03506e+06
PJMC_small_hydroelectric_1,2040,Small Hydroelectric,PJMC,Water,22,0,.,0,1.03506e+06
PJMC_small_hydroelectric_1,2050,Small Hydroelectric,PJMC,Water,22,0,.,0,1.03506e+06
PJMC_solar_photovoltaic_1,2030,Solar Photovoltaic,PJMC,Solar,344.1,0,.,0,7.78457e+06
PJMC_solar_photovoltaic_1,2040,Solar Photovoltaic,PJMC,Solar,335.1,0,.,0,7.58097e+06
PJMC_solar_photovoltaic_1,2050,Solar Photovoltaic,PJMC,Solar,308.6,0,.,0,6.98146e+06
PJMD_batteries_1,2030,Batteries,PJMD,Electricity,40.5,0,74.6,0,252518
PJMD_batteries_1,2040,Batteries,PJMD,Electricity,0,0,0,0,0
PJMD_batteries_1,2050,Batteries,PJMD,Electricity,0,0,0,0,0
PJMD_biomass_1,2030,Biomass,PJMD,Waste_biomass,425.2,0,.,0,6.41414e+07
PJMD_biomass_1,2040,Biomass,PJMD,Waste_biomass,243.7,0,.,0,3.67621e+07
PJMD_biomass_1,2050,Biomass,PJMD,Waste_biomass,155.8,0,.,0,2.35024e+07
PJMD_biomass_2,2030,Biomass,PJMD,Waste_biomass,53.6,0,.,0,8.08556e+06
PJMD_biomass_2,2040,Biomass,PJMD,Waste_biomass,12.9,0,.,0,1.94597e+06
PJMD_biomass_2,2050,Biomass,PJMD,Waste_biomass,12.9,0,.,0,1.94597e+06
PJMD_conventional_hydroelectric_1,2030,Conventional Hydroelectric,PJMD,Water,613.1,0,.,0,2.88451e+07
PJMD_conventional_hydroelectric_1,2040,Conventional Hydroelectric,PJMD,Water,613.1,0,.,0,2.88451e+07
PJMD_conventional_hydroelectric_1,2050,Conventional Hydroelectric,PJMD,Water,613.1,0,.,0,2.88451e+07
PJMD_conventional_steam_coal_2,2030,Conventional Steam Coal,PJMD,Coal,881,0,.,0,5.63491e+07
PJMD_conventional_steam_coal_2,2040,Conventional Steam Coal,PJMD,Coal,881,0,.,0,5.63491e+07
PJMD_conventional_steam_coal_2,2050,Conventional Steam Coal,PJMD,Coal,881,0,.,0,5.63491e+07
PJMD_hydroelectric_pumped_storage_1,2030,Hydroelectric Pumped Storage,PJMD,Electricity,3003,0,46546.5,0,1.41285e+08
PJMD_hydroelectric_pumped_storage_1,2040,Hydroelectric Pumped Storage,PJMD,Electricity,3003,0,46546.5,0,1.41285e+08
PJMD_hydroelectric_pumped_storage_1,2050,Hydroelectric Pumped Storage,PJMD,Electricity,3003,0,46546.5,0,1.41285e+08
PJMD_natural_gas_fired_combined_cycle_1,2030,Natural Gas Fired Combined Cycle,PJMD,Naturalgas,6982.4,0,.,0,7.90039e+07
PJMD_natural_gas_fired_combined_cycle_1,2040,Natural Gas Fired Combined Cycle,PJMD,Naturalgas,6982.4,0,.,0,7.90039e+07
PJMD_natural_gas_fired_combined_cycle_1,2050,Natural Gas Fired Combined Cycle,PJMD,Naturalgas,6982.4,0,.,0,7.90039e+07
PJMD_natural_gas_fired_combined_cycle_2,2030,Natural Gas Fired Combined Cycle,PJMD,Naturalgas,932,0,.,0,1.53705e+07
PJMD_natural_gas_fired_combined_cycle_2,2040,Natural Gas Fired Combined Cycle,PJMD,Naturalgas,932,0,.,0,1.53705e+07
PJMD_natural_gas_fired_combined_cycle_2,2050,Natural Gas Fired Combined Cycle,PJMD,Naturalgas,932,0,.,0,1.53705e+07
PJMD_natural_gas_fired_combustion_turbine_1,2030,Natural Gas Fired Combustion Turbine,PJMD,Naturalgas,2261,0,.,0,2.1934e+07
PJMD_natural_gas_fired_combustion_turbine_1,2040,Natural Gas Fired Combustion Turbine,PJMD,Naturalgas,1871,0,.,0,1.81506e+07
PJMD_natural_gas_fired_combustion_turbine_1,2050,Natural Gas Fired Combustion Turbine,PJMD,Naturalgas,1119,0,.,0,1.08554e+07
PJMD_natural_gas_fired_combustion_turbine_2,2030,Natural Gas Fired Combustion Turbine,PJMD,Naturalgas,59.5,0,.,0,829728
PJMD_natural_gas_fired_combustion_turbine_2,2040,Natural Gas Fired Combustion Turbine,PJMD,Naturalgas,59.5,0,.,0,829728
PJMD_natural_gas_fired_combustion_turbine_2,2050,Natural Gas Fired Combustion Turbine,PJMD,Naturalgas,0,0,.,0,0
PJMD_natural_gas_fired_combustion_turbine_3,2030,Natural Gas Fired Combustion Turbine,PJMD,Naturalgas,2240,0,.,0,2.17302e+07
PJMD_natural_gas_fired_combustion_turbine_3,2040,Natural Gas Fired Combustion Turbine,PJMD,Naturalgas,2240,0,.,0,2.17302e+07
PJMD_natural_gas_fired_combustion_turbine_3,2050,Natural Gas Fired Combustion Turbine,PJMD,Naturalgas,2240,0,.,0,2.17302e+07
PJMD_natural_gas_internal_combustion_engine_1,2030,Natural Gas Internal Combustion Engine,PJMD,Naturalgas,2.3,0,.,0,48300
PJMD_natural_gas_internal_combustion_engine_1,2040,Natural Gas Internal Combustion Engine,PJMD,Naturalgas,2.3,0,.,0,48300
PJMD_natural_gas_internal_combustion_engine_1,2050,Natural Gas Internal Combustion Engine,PJMD,Naturalgas,2.3,0,.,0,48300
PJMD_natural_gas_steam_turbine_1,2030,Natural Gas Steam Turbine,PJMD,Naturalgas,20.3,0,.,0,1.04145e+06
PJMD_natural_gas_steam_turbine_1,2040,Natural Gas Steam Turbine,PJMD,Naturalgas,2.4,0,.,0,123127
PJMD_natural_gas_steam_turbine_1,2050,Natural Gas Steam Turbine,PJMD,Naturalgas,2.4,0,.,0,123127
PJMD_nuclear_1,2030,Nuclear,PJMD,Uranium,3708,0,.,0,7.16664e+08
PJMD_nuclear_1,2040,Nuclear,PJMD,Uranium,3708,0,.,0,7.16664e+08
PJMD_nuclear_1,2050,Nuclear,PJMD,Uranium,3708,0,.,0,7.16664e+08
PJMD_onshore_wind_turbine_1,2030,Onshore Wind Turbine,PJMD,Wind,208,0,.,0,8.944e+06
PJMD_onshore_wind_turbine_1,2040,Onshore Wind Turbine,PJMD,Wind,208,0,.,0,8.944e+06
PJMD_onshore_wind_turbine_1,2050,Onshore Wind Turbine,PJMD,Wind,0,0,.,0,0
PJMD_petroleum_liquids_1,2030,Petroleum Liquids,PJMD,Distillate,315.1,0,.,0,6.6171e+06
PJMD_petroleum_liquids_1,2040,Petroleum Liquids,PJMD,Distillate,48.9,0,.,0,1.0269e+06
PJMD_petroleum_liquids_1,2050,Petroleum Liquids,PJMD,Distillate,1.2,0,.,0,25200
PJMD_small_hydroelectric_1,2030,Small Hydroelectric,PJMD,Water,12.9,0,.,0,606919
PJMD_small_hydroelectric_1,2040,Small Hydroelectric,PJMD,Water,10.9,0,.,0,512823
PJMD_small_hydroelectric_1,2050,Small Hydroelectric,PJMD,Water,10.9,0,.,0,512823
PJMD_solar_photovoltaic_1,2030,Solar Photovoltaic,PJMD,Solar,4773.6,0,.,0,1.07993e+08
PJMD_solar_photovoltaic_1,2040,Solar Photovoltaic,PJMD,Solar,4784.1,0,.,0,1.08231e+08
PJMD_solar_photovoltaic_1,2050,Solar Photovoltaic,PJMD,Solar,3349.1,0,.,0,7.57667e+07
PJME_batteries_1,2030,Batteries,PJME,Electricity,107,0,145.5,0,667145
PJME_batteries_1,2040,Batteries,PJME,Electricity,0,0,0,0,0
PJME_batteries_1,2050,Batteries,PJME,Electricity,0,0,0,0,0
PJME_biomass_1,2030,Biomass,PJME,Waste_biomass,224.4,0,.,0,3.38507e+07
PJME_biomass_1,2040,Biomass,PJME,Waste_biomass,205.5,0,.,0,3.09997e+07
PJME_biomass_1,2050,Biomass,PJME,Waste_biomass,85.6,0,.,0,1.29128e+07
PJME_biomass_2,2030,Biomass,PJME,Waste_biomass,493.9,0,.,0,7.45048e+07
PJME_biomass_2,2040,Biomass,PJME,Waste_biomass,115.4,0,.,0,1.74081e+07
PJME_biomass_2,2050,Biomass,PJME,Waste_biomass,0,0,.,0,0
PJME_conventional_hydroelectric_1,2030,Conventional Hydroelectric,PJME,Water,811.5,0,.,0,3.81795e+07
PJME_conventional_hydroelectric_1,2040,Conventional Hydroelectric,PJME,Water,612.1,0,.,0,2.87981e+07
PJME_conventional_hydroelectric_1,2050,Conventional Hydroelectric,PJME,Water,579.1,0,.,0,2.72455e+07
PJME_conventional_steam_coal_1,2030,Conventional Steam Coal,PJME,Coal,6698,0,.,0,4.09885e+08
PJME_conventional_steam_coal_1,2040,Conventional Steam Coal,PJME,Coal,1794,0,.,0,1.09784e+08
PJME_conventional_steam_coal_1,2050,Conventional Steam Coal,PJME,Coal,1159,0,.,0,7.09251e+07
PJME_conventional_steam_coal_2,2030,Conventional Steam Coal,PJME,Coal,908.1,0,.,0,6.94296e+07
PJME_conventional_steam_coal_2,2040,Conventional Steam Coal,PJME,Coal,603.1,0,.,0,4.61105e+07
PJME_conventional_steam_coal_2,2050,Conventional Steam Coal,PJME,Coal,603.1,0,.,0,4.61105e+07
PJME_hydroelectric_pumped_storage_1,2030,Hydroelectric Pumped Storage,PJME,Electricity,1972,0,30566,0,9.27787e+07
PJME_hydroelectric_pumped_storage_1,2040,Hydroelectric Pumped Storage,PJME,Electricity,1972,0,30566,0,9.27787e+07
PJME_hydroelectric_pumped_storage_1,2050,Hydroelectric Pumped Storage,PJME,Electricity,1972,0,30566,0,9.27787e+07
PJME_natural_gas_fired_combined_cycle_1,2030,Natural Gas Fired Combined Cycle,PJME,Naturalgas,2866.5,0,.,0,4.72743e+07
PJME_natural_gas_fired_combined_cycle_1,2040,Natural Gas Fired Combined Cycle,PJME,Naturalgas,2534.5,0,.,0,4.1799e+07
PJME_natural_gas_fired_combined_cycle_1,2050,Natural Gas Fired Combined Cycle,PJME,Naturalgas,2480.1,0,.,0,4.09018e+07
PJME_natural_gas_fired_combined_cycle_2,2030,Natural Gas Fired Combined Cycle,PJME,Naturalgas,25457,0,.,0,2.84173e+08
PJME_natural_gas_fired_combined_cycle_2,2040,Natural Gas Fired Combined Cycle,PJME,Naturalgas,25457,0,.,0,2.84173e+08
PJME_natural_gas_fired_combined_cycle_2,2050,Natural Gas Fired Combined Cycle,PJME,Naturalgas,25205,0,.,0,2.8136e+08
PJME_natural_gas_fired_combustion_turbine_1,2030,Natural Gas Fired Combustion Turbine,PJME,Naturalgas,1553.7,0,.,0,1.58385e+07
PJME_natural_gas_fired_combustion_turbine_1,2040,Natural Gas Fired Combustion Turbine,PJME,Naturalgas,1553.7,0,.,0,1.58385e+07
PJME_natural_gas_fired_combustion_turbine_1,2050,Natural Gas Fired Combustion Turbine,PJME,Naturalgas,439.5,0,.,0,4.48028e+06
PJME_natural_gas_fired_combustion_turbine_2,2030,Natural Gas Fired Combustion Turbine,PJME,Naturalgas,975.9,0,.,0,1.36089e+07
PJME_natural_gas_fired_combustion_turbine_2,2040,Natural Gas Fired Combustion Turbine,PJME,Naturalgas,853.8,0,.,0,1.19062e+07
PJME_natural_gas_fired_combustion_turbine_2,2050,Natural Gas Fired Combustion Turbine,PJME,Naturalgas,556,0,.,0,7.75342e+06
PJME_natural_gas_fired_combustion_turbine_3,2030,Natural Gas Fired Combustion Turbine,PJME,Naturalgas,2773.5,0,.,0,2.90002e+07
PJME_natural_gas_fired_combustion_turbine_3,2040,Natural Gas Fired Combustion Turbine,PJME,Naturalgas,2655.6,0,.,0,2.77674e+07
PJME_natural_gas_fired_combustion_turbine_3,2050,Natural Gas Fired Combustion Turbine,PJME,Naturalgas,2275.5,0,.,0,2.3793e+07
PJME_natural_gas_internal_combustion_engine_1,2030,Natural Gas Internal Combustion Engine,PJME,Naturalgas,264.8,0,.,0,5.5608e+06
PJME_natural_gas_internal_combustion_engine_1,2040,Natural Gas Internal Combustion Engine,PJME,Naturalgas,264.8,0,.,0,5.5608e+06
PJME_natural_gas_internal_combustion_engine_1,2050,Natural Gas Internal Combustion Engine,PJME,Naturalgas,223,0,.,0,4.683e+06
PJME_natural_gas_steam_turbine_1,2030,Natural Gas Steam Turbine,PJME,Naturalgas,90.2,0,.,0,4.62753e+06
PJME_natural_gas_steam_turbine_1,2040,Natural Gas Steam Turbine,PJME,Naturalgas,88.6,0,.,0,4.54545e+06
PJME_natural_gas_steam_turbine_1,2050,Natural Gas Steam Turbine,PJME,Naturalgas,31,0,.,0,1.59039e+06
PJME_nuclear_1,2030,Nuclear,PJME,Uranium,12762.7,0,.,0,2.56269e+09
PJME_nuclear_1,2040,Nuclear,PJME,Uranium,12762.7,0,.,0,2.56269e+09
PJME_nuclear_1,2050,Nuclear,PJME,Uranium,12762.7,0,.,0,2.56269e+09
PJME_onshore_wind_turbine_1,2030,Onshore Wind Turbine,PJME,Wind,1314.4,0,.,0,5.65192e+07
PJME_onshore_wind_turbine_1,2040,Onshore Wind Turbine,PJME,Wind,584.2,0,.,0,2.51206e+07
PJME_onshore_wind_turbine_1,2050,Onshore Wind Turbine,PJME,Wind,0,0,.,0,0
PJME_petroleum_liquids_1,2030,Petroleum Liquids,PJME,Distillate,730.1,0,.,0,1.53321e+07
PJME_petroleum_liquids_1,2040,Petroleum Liquids,PJME,Distillate,468.4,0,.,0,9.8364e+06
PJME_petroleum_liquids_1,2050,Petroleum Liquids,PJME,Distillate,89.1,0,.,0,1.8711e+06
PJME_small_hydroelectric_1,2030,Small Hydroelectric,PJME,Water,100.5,0,.,0,4.72832e+06
PJME_small_hydroelectric_1,2040,Small Hydroelectric,PJME,Water,100.5,0,.,0,4.72832e+06
PJME_small_hydroelectric_1,2050,Small Hydroelectric,PJME,Water,100.5,0,.,0,4.72832e+06
PJME_solar_photovoltaic_1,2030,Solar Photovoltaic,PJME,Solar,2216.6,0,.,0,5.01461e+07
PJME_solar_photovoltaic_1,2040,Solar Photovoltaic,PJME,Solar,2191.3,0,.,0,4.95738e+07
PJME_solar_photovoltaic_1,2050,Solar Photovoltaic,PJME,Solar,919.9,0,.,0,2.08109e+07
PJMW_batteries_1,2030,Batteries,PJMW,Electricity,72.3,0,144.6,0,450790
PJMW_batteries_1,2040,Batteries,PJMW,Electricity,0,0,0,0,0
PJMW_batteries_1,2050,Batteries,PJMW,Electricity,0,0,0,0,0
PJMW_biomass_1,2030,Biomass,PJMW,Waste_biomass,111.7,0,.,0,1.68499e+07
PJMW_biomass_1,2040,Biomass,PJMW,Waste_biomass,108.5,0,.,0,1.63672e+07
PJMW_biomass_1,2050,Biomass,PJMW,Waste_biomass,59.1,0,.,0,8.91524e+06
PJMW_biomass_2,2030,Biomass,PJMW,Waste_biomass,22.6,0,.,0,3.40921e+06
PJMW_biomass_2,2040,Biomass,PJMW,Waste_biomass,22.6,0,.,0,3.40921e+06
PJMW_biomass_2,2050,Biomass,PJMW,Waste_biomass,22.6,0,.,0,3.40921e+06
PJMW_conventional_hydroelectric_1,2030,Conventional Hydroelectric,PJMW,Water,832.8,0,.,0,3.91816e+07
PJMW_conventional_hydroelectric_1,2040,Conventional Hydroelectric,PJMW,Water,626,0,.,0,2.9452e+07
PJMW_conventional_hydroelectric_1,2050,Conventional Hydroelectric,PJMW,Water,626,0,.,0,2.9452e+07
PJMW_conventional_steam_coal_1,2030,Conventional Steam Coal,PJMW,Coal,571,0,.,0,4.36651e+07
PJMW_conventional_steam_coal_1,2040,Conventional Steam Coal,PJMW,Coal,230,0,.,0,1.75884e+07
PJMW_conventional_steam_coal_1,2050,Conventional Steam Coal,PJMW,Coal,230,0,.,0,1.75884e+07
PJMW_conventional_steam_coal_2,2030,Conventional Steam Coal,PJMW,Coal,17932.2,0,.,0,1.12803e+09
PJMW_conventional_steam_coal_2,2040,Conventional Steam Coal,PJMW,Coal,6076.5,0,.,0,3.82244e+08
PJMW_conventional_steam_coal_2,2050,Conventional Steam Coal,PJMW,Coal,2017.5,0,.,0,1.26912e+08
PJMW_conventional_steam_coal_3,2030,Conventional Steam Coal,PJMW,Coal,17882.2,0,.,0,1.36473e+09
PJMW_conventional_steam_coal_3,2040,Conventional Steam Coal,PJMW,Coal,6026.5,0,.,0,4.59929e+08
PJMW_conventional_steam_coal_3,2050,Conventional Steam Coal,PJMW,Coal,1967.5,0,.,0,1.50155e+08
PJMW_hydroelectric_pumped_storage_1,2030,Hydroelectric Pumped Storage,PJMW,Electricity,238,0,3689,0,1.11974e+07
PJMW_hydroelectric_pumped_storage_1,2040,Hydroelectric Pumped Storage,PJMW,Electricity,238,0,3689,0,1.11974e+07
PJMW_hydroelectric_pumped_storage_1,2050,Hydroelectric Pumped Storage,PJMW,Electricity,238,0,3689,0,1.11974e+07
PJMW_natural_gas_fired_combined_cycle_1,2030,Natural Gas Fired Combined Cycle,PJMW,Naturalgas,17705.9,0,.,0,1.97327e+08
PJMW_natural_gas_fired_combined_cycle_1,2040,Natural Gas Fired Combined Cycle,PJMW,Naturalgas,17705.9,0,.,0,1.97327e+08
PJMW_natural_gas_fired_combined_cycle_1,2050,Natural Gas Fired Combined Cycle,PJMW,Naturalgas,17705.9,0,.,0,1.97327e+08
PJMW_natural_gas_fired_combined_cycle_2,2030,Natural Gas Fired Combined Cycle,PJMW,Naturalgas,1621,0,.,0,2.67335e+07
PJMW_natural_gas_fired_combined_cycle_2,2040,Natural Gas Fired Combined Cycle,PJMW,Naturalgas,1351.6,0,.,0,2.22906e+07
PJMW_natural_gas_fired_combined_cycle_2,2050,Natural Gas Fired Combined Cycle,PJMW,Naturalgas,1351.6,0,.,0,2.22906e+07
PJMW_natural_gas_fired_combustion_turbine_1,2030,Natural Gas Fired Combustion Turbine,PJMW,Naturalgas,668.7,0,.,0,9.32502e+06
PJMW_natural_gas_fired_combustion_turbine_1,2040,Natural Gas Fired Combustion Turbine,PJMW,Naturalgas,649.2,0,.,0,9.05309e+06
PJMW_natural_gas_fired_combustion_turbine_1,2050,Natural Gas Fired Combustion Turbine,PJMW,Naturalgas,445.9,0,.,0,6.21808e+06
PJMW_natural_gas_fired_combustion_turbine_2,2030,Natural Gas Fired Combustion Turbine,PJMW,Naturalgas,10923.5,0,.,0,1.07194e+08
PJMW_natural_gas_fired_combustion_turbine_2,2040,Natural Gas Fired Combustion Turbine,PJMW,Naturalgas,10923.5,0,.,0,1.07194e+08
PJMW_natural_gas_fired_combustion_turbine_2,2050,Natural Gas Fired Combustion Turbine,PJMW,Naturalgas,9529.8,0,.,0,9.35175e+07
PJMW_natural_gas_internal_combustion_engine_1,2030,Natural Gas Internal Combustion Engine,PJMW,Naturalgas,83.3,0,.,0,1.7493e+06
PJMW_natural_gas_internal_combustion_engine_1,2040,Natural Gas Internal Combustion Engine,PJMW,Naturalgas,83.3,0,.,0,1.7493e+06
PJMW_natural_gas_internal_combustion_engine_1,2050,Natural Gas Internal Combustion Engine,PJMW,Naturalgas,77.3,0,.,0,1.6233e+06
PJMW_natural_gas_steam_turbine_1,2030,Natural Gas Steam Turbine,PJMW,Naturalgas,50.5,0,.,0,2.5908e+06
PJMW_natural_gas_steam_turbine_1,2040,Natural Gas Steam Turbine,PJMW,Naturalgas,50.5,0,.,0,2.5908e+06
PJMW_natural_gas_steam_turbine_1,2050,Natural Gas Steam Turbine,PJMW,Naturalgas,33.7,0,.,0,1.72891e+06
PJMW_nuclear_1,2030,Nuclear,PJMW,Uranium,6326,0,.,0,1.40086e+09
PJMW_nuclear_1,2040,Nuclear,PJMW,Uranium,6326,0,.,0,1.40086e+09
PJMW_nuclear_1,2050,Nuclear,PJMW,Uranium,6326,0,.,0,1.40086e+09
PJMW_onshore_wind_turbine_1,2030,Onshore Wind Turbine,PJMW,Wind,4450.2,0,.,0,1.91359e+08
PJMW_onshore_wind_turbine_1,2040,Onshore Wind Turbine,PJMW,Wind,3298,0,.,0,1.41814e+08
PJMW_onshore_wind_turbine_1,2050,Onshore Wind Turbine,PJMW,Wind,1127.2,0,.,0,4.84696e+07
PJMW_petroleum_liquids_1,2030,Petroleum Liquids,PJMW,Distillate,197,0,.,0,4.137e+06
PJMW_petroleum_liquids_1,2040,Petroleum Liquids,PJMW,Distillate,140,0,.,0,2.94e+06
PJMW_petroleum_liquids_1,2050,Petroleum Liquids,PJMW,Distillate,67.6,0,.,0,1.4196e+06
PJMW_small_hydroelectric_1,2030,Small Hydroelectric,PJMW,Water,315.8,0,.,0,1.48578e+07
PJMW_small_hydroelectric_1,2040,Small Hydroelectric,PJMW,Water,244.6,0,.,0,1.15079e+07
PJMW_small_hydroelectric_1,2050,Small Hydroelectric,PJMW,Water,244.6,0,.,0,1.15079e+07
PJMW_solar_photovoltaic_1,2030,Solar Photovoltaic,PJMW,Solar,4143.6,0,.,0,9.37407e+07
PJMW_solar_photovoltaic_1,2040,Solar Photovoltaic,PJMW,Solar,4143.6,0,.,0,9.37407e+07
PJMW_solar_photovoltaic_1,2050,Solar Photovoltaic,PJMW,Solar,3881.8,0,.,0,8.7818e+07
RMRG_batteries_1,2030,Batteries,RMRG,Electricity,240.2,0,363.7,0,1.49765e+06
RMRG_batteries_1,2040,Batteries,RMRG,Electricity,0,0,0,0,0
RMRG_batteries_1,2050,Batteries,RMRG,Electricity,0,0,0,0,0
RMRG_biomass_1,2030,Biomass,RMRG,Waste_biomass,18.9,0,.,0,2.85106e+06
RMRG_biomass_1,2040,Biomass,RMRG,Waste_biomass,18.9,0,.,0,2.85106e+06
RMRG_biomass_1,2050,Biomass,RMRG,Waste_biomass,15.7,0,.,0,2.36834e+06
RMRG_biomass_2,2030,Biomass,RMRG,Waste_biomass,11,0,.,0,1.65935e+06
RMRG_biomass_2,2040,Biomass,RMRG,Waste_biomass,6.2,0,.,0,935270
RMRG_biomass_2,2050,Biomass,RMRG,Waste_biomass,6.2,0,.,0,935270
RMRG_conventional_hydroelectric_1,2030,Conventional Hydroelectric,RMRG,Water,707.3,0,.,0,3.32771e+07
RMRG_conventional_hydroelectric_1,2040,Conventional Hydroelectric,RMRG,Water,655.7,0,.,0,3.08494e+07
RMRG_conventional_hydroelectric_1,2050,Conventional Hydroelectric,RMRG,Water,655.7,0,.,0,3.08494e+07
RMRG_conventional_steam_coal_1,2030,Conventional Steam Coal,RMRG,Coal,5845,0,.,0,3.65179e+08
RMRG_conventional_steam_coal_1,2040,Conventional Steam Coal,RMRG,Coal,3366,0,.,0,2.10298e+08
